Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Evolving software system families in space and time with feature revisions","Empirical Software Engineering","","27","5","10.1007/s10664-021-10108-z","Gabriela Karoline MichelonDavid ObermannWesley K. G. AssunçãoLukas LinsbauerPaul GrünbacherStefan FischerRoberto E. Lopez-HerrejonAlexander Egyed","2022","http://link.springer.com/article/10.1007/s10664-021-10108-z","Article"
"Characteristics that affect preference of decision models for asset selection: an industrial questionnaire survey","Software Quality Journal","","28","4","10.1007/s11219-019-09489-8","Emil AlégrothTony GorschekKai PetersenMichael Mattsson","2020","http://link.springer.com/article/10.1007/s11219-019-09489-8","Article"
"Problems with SZZ and features: An empirical study of the state of practice of defect prediction data collection","Empirical Software Engineering","","27","2","10.1007/s10664-021-10092-4","Steffen HerboldAlexander TrautschFabian TrautschBenjamin Ledel","2022","http://link.springer.com/article/10.1007/s10664-021-10092-4","Article"
"Do too many cooks spoil the broth? Using the number of developers to enhance defect prediction models","Empirical Software Engineering","","13","5","10.1007/s10664-008-9082-8","Elaine J. WeyukerThomas J. OstrandRobert M. Bell","2008","http://link.springer.com/article/10.1007/s10664-008-9082-8","Article"
"Guest editorial to the special section of models 2019","Software and Systems Modeling","","20","6","10.1007/s10270-021-00939-1","Tao YueSilvia AbrahãoMan Zhang","2021","http://link.springer.com/article/10.1007/s10270-021-00939-1","Article"
"Special issue on program debugging","Software Quality Journal","","25","1","10.1007/s11219-017-9354-x","Sudipto GhoshJ. Jenny Li","2017","http://link.springer.com/article/10.1007/s11219-017-9354-x","Article"
"Multi-objective optimization algorithms applied to the class integration and test order problem","International Journal on Software Tools for Technology Transfer","","14","4","10.1007/s10009-012-0226-1","Silvia Regina VergilioAurora PozoJoão Carlos Garcia ÁriasRafael da Veiga CabralTiago Nobre","2012","http://link.springer.com/article/10.1007/s10009-012-0226-1","Article"
"Metric-based software reliability prediction approach and its application","Empirical Software Engineering","","22","4","10.1007/s10664-016-9425-9","Ying ShiMing LiSteven ArndtCarol Smidts","2017","http://link.springer.com/article/10.1007/s10664-016-9425-9","Article"
"Generation of refactoring algorithms by grammatical evolution","Empirical Software Engineering","","27","5","10.1007/s10664-022-10151-4","Thainá MarianiMarouane KessentiniSilvia Regina Vergilio","2022","http://link.springer.com/article/10.1007/s10664-022-10151-4","Article"
"Augmenting and structuring user queries to support efficient free-form code search","Empirical Software Engineering","","23","5","10.1007/s10664-017-9544-y","Raphael SirresTegawendé F. BissyandéDongsun KimDavid LoJacques KleinKisub KimYves Le Traon","2018","http://link.springer.com/article/10.1007/s10664-017-9544-y","Article"
"A cross-technology benchmark for incremental graph queries","Software and Systems Modeling","","21","2","10.1007/s10270-021-00927-5","Georg HinkelAntonio Garcia-DominguezRené SchöneArtur BoronatMassimo TisiThéo Le CalvarFrederic JouaultJózsef MartonTamás NyíriJános Benjamin AntalMárton ElekesGábor Szárnyas","2022","http://link.springer.com/article/10.1007/s10270-021-00927-5","Article"
"Open innovation using open source tools: a case study at Sony Mobile","Empirical Software Engineering","","23","1","10.1007/s10664-017-9511-7","Hussan MunirJohan LinåkerKrzysztof WnukPer RunesonBjörn Regnell","2018","http://link.springer.com/article/10.1007/s10664-017-9511-7","Article"
"An experimental investigation on the effects of context on source code identifiers splitting and expansion","Empirical Software Engineering","","19","6","10.1007/s10664-013-9260-1","Latifa GuerroujMassimiliano Di PentaYann-Gaël GuéhéneucGiuliano Antoniol","2014","http://link.springer.com/article/10.1007/s10664-013-9260-1","Article"
"Comparison of weighted grey relational analysis for software effort estimation","Software Quality Journal","","19","1","10.1007/s11219-010-9110-y","Chao-Jung HsuChin-Yu Huang","2011","http://link.springer.com/article/10.1007/s11219-010-9110-y","Article"
"Multi-objective reverse engineering of variability-safe feature models based on code dependencies of system variants","Empirical Software Engineering","","22","4","10.1007/s10664-016-9462-4","Wesley K. G. AssunçãoRoberto E. Lopez-HerrejonLukas LinsbauerSilvia R. VergilioAlexander Egyed","2017","http://link.springer.com/article/10.1007/s10664-016-9462-4","Article"
"Virtual machine placement quality estimation in cloud infrastructures using integer linear programming","Software Quality Journal","","27","2","10.1007/s11219-018-9420-z","Jorge LópezNatalia KushikDjamal Zeghlache","2019","http://link.springer.com/article/10.1007/s11219-018-9420-z","Article"
"Mining the use of higher-order functions:","Empirical Software Engineering","","25","6","10.1007/s10664-020-09842-7","Yisen XuFan WuXiangyang JiaLingbo LiJifeng Xuan","2020","http://link.springer.com/article/10.1007/s10664-020-09842-7","Article"
"Using machine learning to assist with the selection of security controls during security assessment","Empirical Software Engineering","","25","4","10.1007/s10664-020-09814-x","Seifeddine BettaiebSeung Yeob ShinMehrdad SabetzadehLionel C. BriandMichael GarceauAntoine Meyers","2020","http://link.springer.com/article/10.1007/s10664-020-09814-x","Article"
"Are vulnerabilities discovered and resolved like other defects?","Empirical Software Engineering","","23","3","10.1007/s10664-017-9541-1","Patrick J. MorrisonRahul PanditaXusheng XiaoRam ChillaregeLaurie Williams","2018","http://link.springer.com/article/10.1007/s10664-017-9541-1","Article"
"Similarity-based test case prioritization using ordered sequences of program entities","Software Quality Journal","","22","2","10.1007/s11219-013-9224-0","Chunrong FangZhenyu ChenKun WuZhihong Zhao","2014","http://link.springer.com/article/10.1007/s11219-013-9224-0","Article"
"Static test case prioritization using topic models","Empirical Software Engineering","","19","1","10.1007/s10664-012-9219-7","Stephen W. ThomasHadi HemmatiAhmed E. HassanDorothea Blostein","2014","http://link.springer.com/article/10.1007/s10664-012-9219-7","Article"
"Addressing problems with replicability and validity of repository mining studies through a smart data platform","Empirical Software Engineering","","23","2","10.1007/s10664-017-9537-x","Fabian TrautschSteffen HerboldPhilip MakedonskiJens Grabowski","2018","http://link.springer.com/article/10.1007/s10664-017-9537-x","Article"
"An empirically based terminology and taxonomy for global software engineering","Empirical Software Engineering","","19","1","10.1007/s10664-012-9217-9","Darja ŠmiteClaes WohlinZane GalviņaRafael Prikladnicki","2014","http://link.springer.com/article/10.1007/s10664-012-9217-9","Article"
"Guest editorial: special section on software analysis, evolution, and reengineering","Empirical Software Engineering","","25","2","10.1007/s10664-020-09812-z","Massimiliano Di PentaDavid C. Shepherd","2020","http://link.springer.com/article/10.1007/s10664-020-09812-z","Article"
"Inter-team communication in large-scale co-located software engineering: a case study","Empirical Software Engineering","","27","2","10.1007/s10664-021-10027-z","Elizabeth BjarnasonBaldvin Gislason BernLinda Svedberg","2022","http://link.springer.com/article/10.1007/s10664-021-10027-z","Article"
"Case studies synthesis: a thematic, cross-case, and narrative synthesis worked example","Empirical Software Engineering","","20","6","10.1007/s10664-014-9326-8","Daniela S. CruzesTore DybåPer RunesonMartin Höst","2015","http://link.springer.com/article/10.1007/s10664-014-9326-8","Article"
"Guest editorial for special section on success and failure in software engineering","Empirical Software Engineering","","22","5","10.1007/s10664-017-9505-5","Mika V. MäntyläMagne JørgensenPaul RalphHakan Erdogmus","2017","http://link.springer.com/article/10.1007/s10664-017-9505-5","Article"
"The fine art of user-centered software development","Software Quality Journal","","23","3","10.1007/s11219-014-9239-1","Bernhard PeischlMichaela FerkAndreas Holzinger","2015","http://link.springer.com/article/10.1007/s11219-014-9239-1","Article"
"What do developers search for on the web?","Empirical Software Engineering","","22","6","10.1007/s10664-017-9514-4","Xin XiaLingfeng BaoDavid LoPavneet Singh KochharAhmed E. HassanZhenchang Xing","2017","http://link.springer.com/article/10.1007/s10664-017-9514-4","Article"
"Automatic programming: The open issue?","Genetic Programming and Evolvable Machines","","21","1 - 2","10.1007/s10710-019-09364-2","Michael O’NeillLee Spector","2020","http://link.springer.com/article/10.1007/s10710-019-09364-2","Article"
"An empirical investigation on the relationship between design and architecture smells","Empirical Software Engineering","","25","5","10.1007/s10664-020-09847-2","Tushar SharmaParamvir SinghDiomidis Spinellis","2020","http://link.springer.com/article/10.1007/s10664-020-09847-2","Article"
"Do automated program repair techniques repair hard and important bugs?","Empirical Software Engineering","","23","5","10.1007/s10664-017-9550-0","Manish MotwaniSandhya SankaranarayananRené JustYuriy Brun","2018","http://link.springer.com/article/10.1007/s10664-017-9550-0","Article"
"On the use of design defect examples to detect model refactoring opportunities","Software Quality Journal","","24","4","10.1007/s11219-015-9271-9","Adnane GhannemGhizlane El BoussaidiMarouane Kessentini","2016","http://link.springer.com/article/10.1007/s11219-015-9271-9","Article"
"How do i refactor this? An empirical study on refactoring trends and topics in Stack Overflow","Empirical Software Engineering","","27","1","10.1007/s10664-021-10045-x","Anthony PerumaSteven SimmonsEman Abdullah AlOmarChristian D. NewmanMohamed Wiem MkaouerAli Ouni","2021","http://link.springer.com/article/10.1007/s10664-021-10045-x","Article"
"Open innovation in software engineering: a systematic mapping study","Empirical Software Engineering","","21","2","10.1007/s10664-015-9380-x","Hussan MunirKrzysztof WnukPer Runeson","2016","http://link.springer.com/article/10.1007/s10664-015-9380-x","Article"
"Lessons learned from developing mbeddr: a case study in language engineering with MPS","Software & Systems Modeling","","18","1","10.1007/s10270-016-0575-4","Markus VoelterBernd KolbTamás SzabóDaniel RatiuArie van Deursen","2019","http://link.springer.com/article/10.1007/s10270-016-0575-4","Article"
"Multi-view refactoring of class and activity diagrams using a multi-objective evolutionary algorithm","Software Quality Journal","","25","2","10.1007/s11219-015-9284-4","Usman MansoorMarouane KessentiniManuel WimmerKalyanmoy Deb","2017","http://link.springer.com/article/10.1007/s11219-015-9284-4","Article"
"Self-admitted technical debt practices: a comparison between industry and open-source","Empirical Software Engineering","","26","6","10.1007/s10664-021-10031-3","Fiorella ZampettiGianmarco FucciAlexander SerebrenikMassimiliano Di Penta","2021","http://link.springer.com/article/10.1007/s10664-021-10031-3","Article"
"Automated bug assignment: Ensemble-based machine learning in large scale industrial contexts","Empirical Software Engineering","","21","4","10.1007/s10664-015-9401-9","Leif JonssonMarkus BorgDavid BromanKristian SandahlSigrid EldhPer Runeson","2016","http://link.springer.com/article/10.1007/s10664-015-9401-9","Article"
"Generation of hazard relation diagrams: formalization and tool support","Software and Systems Modeling","","20","1","10.1007/s10270-020-00799-1","Bastian TenbergenThorsten Weyer","2021","http://link.springer.com/article/10.1007/s10270-020-00799-1","Article"
"Targeted data generation for application testing on databases","Programming and Computer Software","","38","6","10.1134/S0361768812060060","E. A. KostychevV. A. Omel’chenkoS. V. Zelenov","2012","http://link.springer.com/article/10.1134/S0361768812060060","Article"
"Principles of Built-In-Test for Run-Time-Testability in Component-Based Software Systems","Software Quality Journal","","10","2","10.1023/A:1020571806877","Jonathan VincentGraham KingPeter LayJohn Kinghorn","2002","http://link.springer.com/article/10.1023/A%3A1020571806877","Article"
"Understanding the gap between software process practices and actual practice in very small companies","Software Quality Journal","","24","3","10.1007/s11219-015-9282-6","Mary-Luz Sánchez-GordónRory V. O’Connor","2016","http://link.springer.com/article/10.1007/s11219-015-9282-6","Article"
"Green mining: a methodology of relating software change and configuration to power consumption","Empirical Software Engineering","","20","2","10.1007/s10664-013-9276-6","Abram Hindle","2015","http://link.springer.com/article/10.1007/s10664-013-9276-6","Article"
"Search-based detection of model level changes","Empirical Software Engineering","","22","2","10.1007/s10664-016-9442-8","Marouane KessentiniUsman MansoorManuel WimmerAli OuniKalyanmoy Deb","2017","http://link.springer.com/article/10.1007/s10664-016-9442-8","Article"
"Uncertainty representation in software models: a survey","Software and Systems Modeling","","20","4","10.1007/s10270-020-00842-1","Javier TroyaNathalie MorenoManuel F. BertoaAntonio Vallecillo","2021","http://link.springer.com/article/10.1007/s10270-020-00842-1","Article"
"Multi-objective code-smells detection using good and bad design examples","Software Quality Journal","","25","2","10.1007/s11219-016-9309-7","Usman MansoorMarouane KessentiniBruce R. MaximKalyanmoy Deb","2017","http://link.springer.com/article/10.1007/s11219-016-9309-7","Article"
"How developers engage with static analysis tools in different contexts","Empirical Software Engineering","","25","2","10.1007/s10664-019-09750-5","Carmine VassalloSebastiano PanichellaFabio PalombaSebastian ProkschHarald C. GallAndy Zaidman","2020","http://link.springer.com/article/10.1007/s10664-019-09750-5","Article"
"Using text clustering to predict defect resolution time: a conceptual replication and an evaluation of prediction accuracy","Empirical Software Engineering","","21","4","10.1007/s10664-015-9391-7","Saïd AssarMarkus BorgDietmar Pfahl","2016","http://link.springer.com/article/10.1007/s10664-015-9391-7","Article"
"Which process metrics can significantly improve defect prediction models? An empirical study","Software Quality Journal","","23","3","10.1007/s11219-014-9241-7","Lech MadeyskiMarian Jureczko","2015","http://link.springer.com/article/10.1007/s11219-014-9241-7","Article"
"An initial analysis of software engineers’ attitudes towards organizational change","Empirical Software Engineering","","22","4","10.1007/s10664-016-9482-0","Per LenbergLars Göran Wallgren TengbergRobert Feldt","2017","http://link.springer.com/article/10.1007/s10664-016-9482-0","Article"
"Event-driven temporal models for explanations - ETeMoX: explaining reinforcement learning","Software and Systems Modeling","","21","3","10.1007/s10270-021-00952-4","Juan Marcelo Parra-UllauriAntonio García-DomínguezNelly BencomoChanggang ZhengChen ZhenJuan Boubeta-PuigGuadalupe OrtizShufan Yang","2022","http://link.springer.com/article/10.1007/s10270-021-00952-4","Article"
"Another viewpoint on “evaluating web software reliability based on workload and failure data extracted from server logs”","Empirical Software Engineering","","14","4","10.1007/s10664-008-9084-6","Toan HuynhJames Miller","2009","http://link.springer.com/article/10.1007/s10664-008-9084-6","Article"
"An experimental scrutiny of visual design modelling: VCL up against UML+OCL","Empirical Software Engineering","","25","2","10.1007/s10664-019-09784-9","Nuno AmálioLionel BriandPierre Kelsen","2020","http://link.springer.com/article/10.1007/s10664-019-09784-9","Article"
"Aggregating Association Rules to Improve Change Recommendation","Empirical Software Engineering","","23","2","10.1007/s10664-017-9560-y","Thomas RolfsnesLeon MoonenStefano Di AlesioRazieh BehjatiDave Binkley","2018","http://link.springer.com/article/10.1007/s10664-017-9560-y","Article"
"What you like in design use to correct bad-smells","Software Quality Journal","","21","4","10.1007/s11219-012-9187-6","Marouane KessentiniRim MahaouachiKhaled Ghedira","2013","http://link.springer.com/article/10.1007/s11219-012-9187-6","Article"
"A comprehensive study of bloated dependencies in the Maven ecosystem","Empirical Software Engineering","","26","3","10.1007/s10664-020-09914-8","César Soto-ValeroNicolas HarrandMartin MonperrusBenoit Baudry","2021","http://link.springer.com/article/10.1007/s10664-020-09914-8","Article"
"Open-source software product line extraction processes: the ArgoUML-SPL and Phaser cases","Empirical Software Engineering","","27","4","10.1007/s10664-021-10104-3","Rodrigo André Ferreira MoreiraWesley K. G. AssunçãoJabier MartinezEduardo Figueiredo","2022","http://link.springer.com/article/10.1007/s10664-021-10104-3","Article"
"An empirical study on predictability of software maintainability using imbalanced data","Software Quality Journal","","28","4","10.1007/s11219-020-09525-y","Ruchika MalhotraKusum Lata","2020","http://link.springer.com/article/10.1007/s11219-020-09525-y","Article"
"Generating valid grammar-based test inputs by means of genetic programming and annotated grammars","Empirical Software Engineering","","22","2","10.1007/s10664-015-9422-4","Fitsum Meshesha KifetewRoberto TiellaPaolo Tonella","2017","http://link.springer.com/article/10.1007/s10664-015-9422-4","Article"
"Where were the repair ingredients for Defects4j bugs?","Empirical Software Engineering","","26","6","10.1007/s10664-021-10003-7","Deheng YangKui LiuDongsun KimAnil KoyuncuKisub KimHaoye TianYan LeiXiaoguang MaoJacques KleinTegawendé F. Bissyandé","2021","http://link.springer.com/article/10.1007/s10664-021-10003-7","Article"
"A survey on software aging and rejuvenation in the cloud","Software Quality Journal","","28","1","10.1007/s11219-019-09448-3","Roberto PietrantuonoStefano Russo","2020","http://link.springer.com/article/10.1007/s11219-019-09448-3","Article"
"Hierarchical availability analysis of multi-tiered Web applications","Software Quality Journal","","21","2","10.1007/s11219-012-9176-9","Jijun LuSwapna S. Gokhale","2013","http://link.springer.com/article/10.1007/s11219-012-9176-9","Article"
"An adaptive QoS-aware fault tolerance strategy for web services","Empirical Software Engineering","","15","4","10.1007/s10664-009-9126-8","Zibin ZhengMichael R. Lyu","2010","http://link.springer.com/article/10.1007/s10664-009-9126-8","Article"
"Static slicing of Use Case Maps requirements models","Software & Systems Modeling","","18","4","10.1007/s10270-018-0680-7","Taha BinalialhagJameleddine HassineDaniel Amyot","2019","http://link.springer.com/article/10.1007/s10270-018-0680-7","Article"
"An experimental search-based approach to cohesion metric evaluation","Empirical Software Engineering","","22","1","10.1007/s10664-016-9427-7","Mel Ó CinnéideIman Hemati MoghadamMark HarmanSteve CounsellLaurence Tratt","2017","http://link.springer.com/article/10.1007/s10664-016-9427-7","Article"
"A quantitative analysis of the unit verification perspective on fault distributions in complex software systems: an operational replication","Software Quality Journal","","24","4","10.1007/s11219-015-9273-7","Tihana Galinac GrbacPer RunesonDarko Huljenić","2016","http://link.springer.com/article/10.1007/s11219-015-9273-7","Article"
"Applying test case prioritization to software microbenchmarks","Empirical Software Engineering","","26","6","10.1007/s10664-021-10037-x","Christoph LaaberHarald C. GallPhilipp Leitner","2021","http://link.springer.com/article/10.1007/s10664-021-10037-x","Article"
"Big data in cybersecurity: a survey of applications and future trends","Journal of Reliable Intelligent Environments","","7","2","10.1007/s40860-020-00120-3","Mohammed M. Alani","2021","http://link.springer.com/article/10.1007/s40860-020-00120-3","Article"
"The next evolution of MDE: a seamless integration of machine learning into domain modeling","Software & Systems Modeling","","18","2","10.1007/s10270-017-0600-2","Thomas HartmannAssaad MoawadFrancois FouquetYves Le Traon","2019","http://link.springer.com/article/10.1007/s10270-017-0600-2","Article"
"How and why we end up with complex methods: a multi-language study","Empirical Software Engineering","","27","5","10.1007/s10664-022-10144-3","Mateus LopesAndre Hora","2022","http://link.springer.com/article/10.1007/s10664-022-10144-3","Article"
"A classification and systematic review of product line feature model defects","Software Quality Journal","","28","4","10.1007/s11219-020-09522-1","Megha BhushanArun NegiPiyush SamantShivani GoelAjay Kumar","2020","http://link.springer.com/article/10.1007/s11219-020-09522-1","Article"
"Breathing ontological knowledge into feature model synthesis: an empirical study","Empirical Software Engineering","","21","4","10.1007/s10664-014-9357-1","Guillaume BécanMathieu AcherBenoit BaudrySana Ben Nasr","2016","http://link.springer.com/article/10.1007/s10664-014-9357-1","Article"
"On the effectiveness of early life cycle defect prediction with Bayesian Nets","Empirical Software Engineering","","13","5","10.1007/s10664-008-9072-x","Norman FentonMartin NeilWilliam MarshPeter HeartyŁukasz RadlińskiPaul Krause","2008","http://link.springer.com/article/10.1007/s10664-008-9072-x","Article"
"Siamese: scalable and incremental code clone search via multiple code representations","Empirical Software Engineering","","24","4","10.1007/s10664-019-09697-7","Chaiyong RagkhitwetsagulJens Krinke","2019","http://link.springer.com/article/10.1007/s10664-019-09697-7","Article"
"Detecting and refactoring code smells in spreadsheet formulas","Empirical Software Engineering","","20","2","10.1007/s10664-013-9296-2","Felienne HermansMartin PinzgerArie van Deursen","2015","http://link.springer.com/article/10.1007/s10664-013-9296-2","Article"
"Measuring the impact of lexical and structural inconsistencies on developers’ cognitive load during bug localization","Empirical Software Engineering","","25","3","10.1007/s10664-019-09751-4","Sarah FakhouryDevjeet RoyYuzhan MaVenera ArnaoudovaOlusola Adesope","2020","http://link.springer.com/article/10.1007/s10664-019-09751-4","Article"
"The effectiveness of context-based change application on automatic program repair","Empirical Software Engineering","","25","1","10.1007/s10664-019-09770-1","Jindae KimJeongho KimEunseok LeeSunghun Kim","2020","http://link.springer.com/article/10.1007/s10664-019-09770-1","Article"
"Model extraction and test generation from JUnit test suites","Software Quality Journal","","26","4","10.1007/s11219-017-9399-x","Pablo Lamela SeijasSimon ThompsonMiguel Ángel Francisco","2018","http://link.springer.com/article/10.1007/s11219-017-9399-x","Article"
"An empirical investigation into merge conflicts and their effect on software quality","Empirical Software Engineering","","25","1","10.1007/s10664-019-09735-4","Caius BrindescuIftekhar AhmedCarlos JensenAnita Sarma","2020","http://link.springer.com/article/10.1007/s10664-019-09735-4","Article"
"AutoRELAX: automatically RELAXing a goal model to address uncertainty","Empirical Software Engineering","","19","5","10.1007/s10664-014-9305-0","Erik M. FredericksByron DeVriesBetty H. C. Cheng","2014","http://link.springer.com/article/10.1007/s10664-014-9305-0","Article"
"Software process improvement in small and medium software enterprises: a systematic review","Software Quality Journal","","16","2","10.1007/s11219-007-9038-z","Francisco J. PinoFélix GarcíaMario Piattini","2008","http://link.springer.com/article/10.1007/s11219-007-9038-z","Article"
"A comparison of code similarity analysers","Empirical Software Engineering","","23","4","10.1007/s10664-017-9564-7","Chaiyong RagkhitwetsagulJens KrinkeDavid Clark","2018","http://link.springer.com/article/10.1007/s10664-017-9564-7","Article"
"Variability testing in the wild: the Drupal case study","Software & Systems Modeling","","16","1","10.1007/s10270-015-0459-z","Ana B. SánchezSergio SeguraJosé A. ParejoAntonio Ruiz-Cortés","2017","http://link.springer.com/article/10.1007/s10270-015-0459-z","Article"
"Archetypal personalities of software engineers and their work preferences: a new perspective for empirical studies","Empirical Software Engineering","","21","4","10.1007/s10664-015-9395-3","Makrina Viola KostiRobert FeldtLefteris Angelis","2016","http://link.springer.com/article/10.1007/s10664-015-9395-3","Article"
"Entropy based software processes improvement","Software Quality Journal","","17","3","10.1007/s11219-008-9063-6","Jos J. M. TrienekensRob KustersDirk KriekPaul Siemons","2009","http://link.springer.com/article/10.1007/s11219-008-9063-6","Article"
"Actor’s social complexity: a proposal for managing the iStar model","Journal of Software Engineering Research and Development","","6","1","10.1186/s40411-018-0055-3","Fábio PenhaErica MirandaMárcia LucenaLeonardo LucenaFernanda AlencarCelso Sá Filho","2018","http://link.springer.com/article/10.1186/s40411-018-0055-3","Article"
"Training students in evidence-based software engineering and systematic reviews: a systematic review and empirical study","Empirical Software Engineering","","26","3","10.1007/s10664-021-09953-9","Sebastián PizardFernando AcerenzaXimena OteguiSilvana MorenoDiego VallespirBarbara Kitchenham","2021","http://link.springer.com/article/10.1007/s10664-021-09953-9","Article"
"The impact of context metrics on just-in-time defect prediction","Empirical Software Engineering","","25","1","10.1007/s10664-019-09736-3","Masanari KondoDaniel M. GermanOsamu MizunoEun-Hye Choi","2020","http://link.springer.com/article/10.1007/s10664-019-09736-3","Article"
"On the value of outlier elimination on software effort estimation research","Empirical Software Engineering","","18","4","10.1007/s10664-012-9207-y","Yeong-Seok SeoDoo-Hwan Bae","2013","http://link.springer.com/article/10.1007/s10664-012-9207-y","Article"
"Boosting crash-inducing change localization with rank-performance-based feature subset selection","Empirical Software Engineering","","25","3","10.1007/s10664-020-09802-1","Zhaoqiang GuoYanhui LiWanwangying MaYuming ZhouHongmin LuLin ChenBaowen Xu","2020","http://link.springer.com/article/10.1007/s10664-020-09802-1","Article"
"The significance of bug report elements","Empirical Software Engineering","","25","6","10.1007/s10664-020-09882-z","Mozhan SoltaniFelienne HermansThomas Bäck","2020","http://link.springer.com/article/10.1007/s10664-020-09882-z","Article"
"Identifying the implied: Findings from three differentiated replications on the use of security requirements templates","Empirical Software Engineering","","22","4","10.1007/s10664-016-9481-1","Maria RiazJason KingJohn SlankasLaurie WilliamsFabio MassacciChristian Quesada-LópezMarcelo Jenkins","2017","http://link.springer.com/article/10.1007/s10664-016-9481-1","Article"
"Formal synthesis of application and platform behaviors of embedded software systems","Software & Systems Modeling","","14","2","10.1007/s10270-013-0342-8","Jinhyun KimInhye KangJin-Young ChoiInsup LeeSungwon Kang","2015","http://link.springer.com/article/10.1007/s10270-013-0342-8","Article"
"An empirical study on quality of Android applications written in Kotlin language","Empirical Software Engineering","","24","6","10.1007/s10664-019-09727-4","Bruno Góis MateusMatias Martinez","2019","http://link.springer.com/article/10.1007/s10664-019-09727-4","Article"
"On the feasibility of automated prediction of bug and non-bug issues","Empirical Software Engineering","","25","6","10.1007/s10664-020-09885-w","Steffen HerboldAlexander TrautschFabian Trautsch","2020","http://link.springer.com/article/10.1007/s10664-020-09885-w","Article"
"Maximising the information gained from a study of static analysis technologies for concurrent software","Empirical Software Engineering","","12","6","10.1007/s10664-007-9044-6","Margaret A. WojcickiPaul Strooper","2007","http://link.springer.com/article/10.1007/s10664-007-9044-6","Article"
"Comparing the influence of using feature-oriented programming and conditional compilation on comprehending feature-oriented software","Empirical Software Engineering","","24","3","10.1007/s10664-018-9658-x","Alcemir Rodrigues SantosIvan do Carmo MachadoEduardo Santana de AlmeidaJanet SiegmundSven Apel","2019","http://link.springer.com/article/10.1007/s10664-018-9658-x","Article"
"Characterizing the evolution of statically-detectable performance issues of Android apps","Empirical Software Engineering","","25","4","10.1007/s10664-019-09798-3","Teerath DasMassimiliano Di PentaIvano Malavolta","2020","http://link.springer.com/article/10.1007/s10664-019-09798-3","Article"
"How bugs are born: a model to identify how bugs are introduced in software components","Empirical Software Engineering","","25","2","10.1007/s10664-019-09781-y","Gema Rodríguez-PérezGregorio RoblesAlexander SerebrenikAndy ZaidmanDaniel M. GermánJesus M. Gonzalez-Barahona","2020","http://link.springer.com/article/10.1007/s10664-019-09781-y","Article"
"Flair: efficient analysis of Android inter-component vulnerabilities in response to incremental changes","Empirical Software Engineering","","26","3","10.1007/s10664-020-09932-6","Hamid BagheriJianghao WangJarod AertsNegar GhorbaniSam Malek","2021","http://link.springer.com/article/10.1007/s10664-020-09932-6","Article"
"ChronoSphere: a graph-based EMF model repository for IT landscape models","Software and Systems Modeling","","18","6","10.1007/s10270-019-00725-0","Martin HaeuslerThomas TrojerJohannes KesslerMatthias FarwickEmmanuel NowakowskiRuth Breu","2019","http://link.springer.com/article/10.1007/s10270-019-00725-0","Article"
"FLEX-RCA: a lean-based method for root cause analysis in software process improvement","Software Quality Journal","","27","1","10.1007/s11219-018-9408-8","J. PernstålR. FeldtT. GorschekD. Florén","2019","http://link.springer.com/article/10.1007/s11219-018-9408-8","Article"
"Enjoy your observability: an industrial survey of microservice tracing and analysis","Empirical Software Engineering","","27","1","10.1007/s10664-021-10063-9","Bowen LiXin PengQilin XiangHanzhang WangTao XieJun SunXuanzhe Liu","2021","http://link.springer.com/article/10.1007/s10664-021-10063-9","Article"
"Software aging and rejuvenation in android: new models and metrics","Software Quality Journal","","28","1","10.1007/s11219-019-09475-0","Jianwen XiangCaisheng WengDongdong ZhaoArtur AndrzejakShengwu XiongLin LiJing Tian","2020","http://link.springer.com/article/10.1007/s11219-019-09475-0","Article"
"Advanced and efficient execution trace management for executable domain-specific modeling languages","Software & Systems Modeling","","18","1","10.1007/s10270-017-0598-5","Erwan BousseTanja MayerhoferBenoit CombemaleBenoit Baudry","2019","http://link.springer.com/article/10.1007/s10270-017-0598-5","Article"
"A Systematic Review on Software Architectures for IoT Systems and Future Direction to the Adoption of Microservices Architecture","SN Computer Science","","1","6","10.1007/s42979-020-00359-w","Abdul Razzaq","2020","http://link.springer.com/article/10.1007/s42979-020-00359-w","Article"
"Automatic Generation of Test Oracles from Component Based Software Architectures","Testing Software and Systems","","","","10.1007/978-3-030-31280-0_16","Maxime SamsonThomas Vergnaud","2019","http://link.springer.com/chapter/10.1007/978-3-030-31280-0_16","Chapter"
"Fault Tolerant Computing Systems in Germany","The Evolution of Fault-Tolerant Computing","","","","10.1007/978-3-7091-8871-2_17","Winfried Görke","1987","http://link.springer.com/chapter/10.1007/978-3-7091-8871-2_17","Chapter"
"Using Data Integration for Security Testing","Testing Software and Systems","","","","10.1007/978-3-319-67549-7_11","Sébastien SalvaLoukmen Regainia","2017","http://link.springer.com/chapter/10.1007/978-3-319-67549-7_11","Chapter"
"Cross Inference of Throughput Profiles Using Micro Kernel Network Method","Machine Learning for Networking","","","","10.1007/978-3-030-98978-1_4","Nageswara S. V. RaoAnees Al-NajjarNeena ImamZhengchun LiuRajkumar KettimuthuIan Foster","2022","http://link.springer.com/chapter/10.1007/978-3-030-98978-1_4","Chapter"
