"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Preliminary Study on Factors Affecting Software Testing Team Performance","T. Kanij; R. Merkel; J. Grundy","Swinburne Univ. of Technol., Hawthorn, VIC, Australia; Monash Univ., Clayton, VIC, Australia; Swinburne Univ. of Technol., Hawthorn, VIC, Australia","2011 International Symposium on Empirical Software Engineering and Measurement","1 Dec 2011","2011","","","359","362","With the growth of the software testing industry, many in-house testing groups and outsourcing testing companies have been established. Underlying the success of these testing groups and companies are team(s) of testers. This research investigates the importance of different factors, diversity and experience on building a successful testing team. We collected the opinions of testing practitioners on these factors via a survey. The outcome strongly indicates the relative importance of different factors and that diversity is helpful for a testing team. The results also support the importance of suitable team experience.","1949-3789","978-1-4577-2203-5","10.1109/ESEM.2011.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6092588","testing team;rank;diversity;experience","Software measurement;Software engineering","program testing;software development management","software testing team performance;outsourcing testing companies;suitable team experience;software testing industry","","10","","11","","1 Dec 2011","","","IEEE","IEEE Conferences"
"Objective Re-weighting to Guide an Interactive Search Based Software Testing System","B. Marculescu; R. Feldt; R. Torkar","Sch. of Comput., Blekinge Inst. of Technol., Karlskrona, Sweden; Sch. of Comput., Blekinge Inst. of Technol., Karlskrona, Sweden; Sch. of Comput., Blekinge Inst. of Technol., Karlskrona, Sweden","2013 12th International Conference on Machine Learning and Applications","10 Apr 2014","2013","2","","102","107","Even hardware-focused industries today develop products where software is both a large and important component. Engineers tasked with developing and integrating these products do not always have a software engineering background. To ensure quality, tools are needed that automate and support software testing while allowing these domain specialists to leverage their knowledge and experience. Search-based testing could be a key aspect in creating an automated tool for supporting testing activities. However, domain specific quality criteria and trade-offs make it difficult to develop a general fitness function a priori, so interaction between domain specialists and such a tool would be critical to its success. In this paper we present a system for interactive search-based software testing and investigate a way for domain specialists to guide the search by dynamically re-weighting quality goals. Our empirical investigation shows that objective re-weighting can help a human domain specialist interactively guide the search, without requiring specialized knowledge of the system and without sacrificing population diversity.","","978-0-7695-5144-9","10.1109/ICMLA.2013.113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6786089","search based software testing;interactive search based software engineering;user centered;embedded software;industrial experience","Software;Software testing;Search problems;Software engineering;Context;Sociology","automatic testing;interactive systems;program testing;software quality","software engineering background;automated testing tool;interactive search- based software testing;quality goals;objective reweighting;human domain specialist;population diversity","","5","","12","","10 Apr 2014","","","IEEE","IEEE Conferences"
"Using the 5W+1H Model in Reporting Systematic Literature Review: A Case Study on Software Testing for Cloud Computing","C. Jia; Y. T. Yu","Dept. of Comput. Sci., City Univ. of Hong Kong, Hong Kong, China; Dept. of Comput. Sci., City Univ. of Hong Kong, Hong Kong, China","2013 13th International Conference on Quality Software","23 Sep 2013","2013","","","222","229","This paper documents a case study of using the 5W+1H model for reporting systematic literature review on software testing for cloud computing. To our knowledge, this is the first systematic literature review that applies the 5W+1H model, which is widely used in the journalism domain, to report the full picture of the research area in both software engineering and services computing. Existing guidelines on systematic literature review heavily rely on the researcher to pose the right research questions, and the review results are tightly focused on these research questions. For researchers new to a field, defining the right research questions that are effective in revealing the critical issues in the field can be challenging. Our case study demonstrates that the 5W+1H model provides an easy aid for the researcher to get over such initial challenges. As the researcher becomes more familiar with the field, he/she may then refine the research questions by adding more topic-specific contexts. In this way, the 5W+1H model serves to provide an exploratory framework to shape a systematic literature review. Applying to software testing for cloud computing, we are able to synthesize a comprehensive picture of recent researches on the field, including publication pattern, article citation immediacy, research topic diversity, research ideas for addressing testing challenges at different cloud service architectural layers. Based on the case study, we summarize the lessons learned on using the 5W+1H model in reporting systematic literature review.","2332-662X","978-0-7695-5039-8","10.1109/QSIC.2013.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6605931","5W+1H;cloud-based application;software testing;systematic literature review","Software testing;Cloud computing;Computational modeling;Software as a service;Systematics","cloud computing;program testing;software engineering","cloud service architectural layers;research ideas;research topic diversity;article citation immediacy;publication pattern;topic specific contexts;services computing;software engineering;cloud computing;software testing;case study;reporting systematic literature review","","2","","29","","23 Sep 2013","","","IEEE","IEEE Conferences"
"Initial results from the 12, 20, and 30 GHz OLYMPUS propagation experiment in Blacksburg, Virginia","W. L. Stutzman; P. W. Remaklus; T. Pratt; A. Safaai-Jazi; R. Nealy","Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA","IEEE Antennas and Propagation Society International Symposium 1992 Digest","6 Aug 2002","1992","","","736","739 vol.2","The OLYMPUS satellite has frequency coherent propagation beacons at 12.5, 19.77, and 29.66 GHz. These beacons are visible from Blacksburg, at an elevation angle of 14 degrees . Five receivers were developed: one at each frequency plus a second portable terminal with 20 and 30 GHz receivers for short-baseline diversity measurements. This experiment not only provided valuable data over the 10 to 30 GHz frequency range, but has provided a test bed for hardware and software approaches for the future ACTS (Advanced Communications Technology Satellite) program at 20/30 GHz. The authors present initial results from analysis of early data that shows that radiometer-derived attenuation agrees with beacon-measured attenuation to the fractional decibel level for fading up to 10 dB. Small baseline diversity, as expected, offers no improvement to rain fading, but does for scintillation events. Simple uplink power control algorithms were developed.<<ETX>></ETX>","","0-7803-0730-5","10.1109/APS.1992.221827","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=221827","","Satellite broadcasting;Attenuation;Frequency diversity;Frequency measurement;Software testing;Hardware;Communications technology;Artificial satellites;Data analysis;Radiometry","diversity reception;fading;radiowave propagation;satellite relay systems;tropospheric electromagnetic wave propagation","radiowave propagation;diversity measurements;SHF;OLYMPUS satellite;frequency coherent propagation beacons;Blacksburg;attenuation;fading;uplink power control algorithms;12.5 GHz;19.77 GHz;29.66 GHz","","2","","","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Diversity-Aware Mutation Adequacy Criterion for Improving Fault Detection Capability","D. Shin; S. Yoo; D. -H. Bae","Sch. of Comput., KAIST, Daejeon, South Korea; Sch. of Comput., KAIST, Daejeon, South Korea; Sch. of Comput., KAIST, Daejeon, South Korea","2016 IEEE Ninth International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","4 Aug 2016","2016","","","122","131","Many existing testing techniques adopt diversity as an important criterion for the selection and prioritization of tests. However, mutation adequacy has been content with simply maximizing the number of mutants that have been killed. We propose a novel mutation adequacy criterion that considers the diversity in the relationship between tests and mutants, as well as whether mutants are killed. Intuitively, the proposed criterion is based on the notion that mutants can be distinguished by the sets of tests that kill them. A test suite is deemed adequate by our criterion if the test suite distinguishes all mutants in terms of their kill patterns. Our hypothesis is that, simply by using a stronger adequacy criterion, it is possible to improve fault detection capabilities of mutation-adequate test suites. The empirical evaluation selects tests for real world applications using the proposed mutation adequacy criterion to test our hypothesis. The results show that, for real world faults, test suites adequate to our criterion can increase the fault detection success rate by up to 76.8 percentage points compared to test suites adequate to the traditional criterion.","","978-1-5090-3674-5","10.1109/ICSTW.2016.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7528954","Mutation testing;adequacy criteria;diversity","Fault detection;Conferences;Software testing;Electronic mail;Pathology;Subspace constraints","fault diagnosis;fault tolerant computing;program testing","diversity-aware mutation adequacy criterion;fault detection capability;mutants;kill patterns;mutation-adequate test suites;fault detection success rate","","6","","29","","4 Aug 2016","","","IEEE","IEEE Conferences"
"Implementation of cooperative communications using software defined radios","M. Knox; E. Erkip","Department of Electrical and Computer Engineering, Polytechnic Institute of New York University, Brooklyn, NY, USA; Department of Electrical and Computer Engineering, Polytechnic Institute of New York University, Brooklyn, NY, USA","2010 IEEE International Conference on Acoustics, Speech and Signal Processing","28 Jun 2010","2010","","","5618","5621","Cooperative communications leverages the spatial diversity available in a wireless network enabling multiple radio nodes work together to improve the overall system performance. When a destination receiver combines the signal from an originating source with the associated signals from relay nodes, significant improvements in the bit error rate performance can be achieved. This paper details the measured bit error rate performance of a three-node cooperative communication system operating in a software defined radio testbed. The measured performances of several types of cooperative physical layer protocols are compared to similar systems operating over a single wireless link. The measured results include cooperative systems operating with a maximum ratio combining technique and two cooperative coded systems using hard decision decoding.","2379-190X","978-1-4244-4295-9","10.1109/ICASSP.2010.5495252","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5495252","cooperative communications;cooperative coding;software defined radio;WARP;WARPLAB","Software radio;Bit error rate;Diversity reception;Wireless networks;System performance;Receivers;Relays;Software measurement;Software testing;System testing","cooperative systems;decoding;diversity reception;error statistics","cooperative communications;software defined radios;spatial diversity;wireless network;relay nodes;bit error rate;cooperative systems;maximum ratio;hard decision decoding","","5","","11","","28 Jun 2010","","","IEEE","IEEE Conferences"
"Covering arrays: Evaluating coverage and diversity in the presence of disallowed combinations","J. Morgan; R. Lekivetz; T. Donnelly","JMP Division, SAS Institute Incorporated, Cary, NC, USA; JMP Division, SAS Institute Incorporated, Cary, NC, USA; JMP Division, SAS Institute Incorporated, Cary, NC, USA","2017 IEEE 28th Annual Software Technology Conference (STC)","25 Dec 2017","2017","","","1","4","Test engineers are often faced with the challenge of selecting test cases that maximize the chance of discovering faults while working with a limited budget. Combinatorial testing is an effective test case selection strategy to address this challenge. The basic idea is to select test cases that ensure that all possible combinations of settings from two (or more) inputs are accounted for, regardless of which subset of two (or more) inputs are selected. Currently, combinatorial testing usually implies a covering array as the underlying mathematical construct. Yet, despite their demonstrated utility, practitioners sometimes encounter challenges that impede their use. For example, given a covering array with constraints on allowed combinations of settings for some subset of inputs, it is often unclear how to assess the coverage and diversity [2] properties of the resulting covering array.","","978-1-5386-1088-6","10.1109/STC.2017.8234455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8234455","covering array;software testing;systems testing;disallowed combinations;forbidden configurations","Measurement;Synthetic aperture sonar;Software testing;System testing;Control systems;Face","program testing","combinatorial testing;disallowed combinations;effective test case selection strategy;covering array","","1","","5","","25 Dec 2017","","","IEEE","IEEE Conferences"
"A Theoretical and Empirical Study of Diversity-Aware Mutation Adequacy Criterion","D. Shin; S. Yoo; D. Bae","KAIST, Daejeon, Republic of Korea; KAIST, Daejeon, Republic of Korea; KAIST, Daejeon, Republic of Korea","IEEE Transactions on Software Engineering","14 Oct 2018","2018","44","10","914","931","Diversity has been widely studied in software testing as a guidance towards effective sampling of test inputs in the vast space of possible program behaviors. However, diversity has received relatively little attention in mutation testing. The traditional mutation adequacy criterion is a one-dimensional measure of the total number of killed mutants. We propose a novel, diversity-aware mutation adequacy criterion called distinguishing mutation adequacy criterion, which is fully satisfied when each of the considered mutants can be identified by the set of tests that kill it, thereby encouraging inclusion of more diverse range of tests. This paper presents the formal definition of the distinguishing mutation adequacy and its score. Subsequently, an empirical study investigates the relationship among distinguishing mutation score, fault detection capability, and test suite size. The results show that the distinguishing mutation adequacy criterion detects 1.33 times more unseen faults than the traditional mutation adequacy criterion, at the cost of a 1.56 times increase in test suite size, for adequate test suites that fully satisfies the criteria. The results show a better picture for inadequate test suites; on average, 8.63 times more unseen faults are detected at the cost of a 3.14 times increase in test suite size.","1939-3520","","10.1109/TSE.2017.2732347","Information & communications Technology Promotion (IITP); Korea government (MSIP)(grant numbers:R0126-17-1101); Software R&D for Model-based Analysis and Verification of Higher-order Large Complex System; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7994647","Mutation testing;test adequacy criteria;diversity","Fault detection;Software engineering;Software testing;Correlation;Indexes;Subspace constraints","fault diagnosis;program testing;software engineering","empirical study;diversity-aware mutation adequacy criterion;software testing;test inputs;mutation testing;distinguishing mutation score;distinguishing mutation adequacy criterion;adequate test suites;inadequate test suites;theoretical study;program behaviors;killed mutants;fault detection capability","","13","","58","IEEE","27 Jul 2017","","","IEEE","IEEE Journals"
"A Framework for Automated Software Testing on the Cloud","G. Savio de Oliveira; A. Duarte","Informatics Centre, Federal University of Paraiba, Joao Pessoa, Brazil; Informatics Centre, Federal University of Paraiba, Joao Pessoa, Brazil","2013 International Conference on Parallel and Distributed Computing, Applications and Technologies","22 Sep 2014","2013","","","344","349","This work presents the framework Cloud Testing, a solution to parallelize the execution of a test suite over a distributed cloud infrastructure. The use of a cloud as runtime environment for automated software testing provides a more efficient and effective solution when compared to traditional methods regarding the exploration of diversity and heterogeneity for testing coverage. The objective of this work is evaluate our solution regarding the performance gains achieved with the use of the framework showing that it is possible to improve the software testing process with very little configuration overhead and low costs.","2379-5352","978-1-4799-2419-6","10.1109/PDCAT.2013.61","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6904278","software testing;cloud computing","Software testing;Cloud computing;Standards;Hardware;Random access memory","cloud computing;program testing","automated software testing coverage;cloud computing;cloudtesting;distributed cloud infrastructure","","5","","17","","22 Sep 2014","","","IEEE","IEEE Conferences"
"Random Border Mirror Transform: A Diversity Based Approach to an Effective and Efficient Mirror Adaptive Random Testing","M. Omari; J. Chen; P. Kwaku Kudjo; H. Ackah-Arthur; R. Huang",Jiangsu University; Jiangsu University; Jiangsu University; Jiangsu University; Jiangsu University,"2019 IEEE 19th International Conference on Software Quality, Reliability and Security (QRS)","3 Oct 2019","2019","","","54","61","Mirror Adaptive random testing (MART) is an overhead reduction strategy for adaptive random testing methods. Theoretically speaking, MART's advantage over ordinary ARTs is determined by the mirroring scheme selected. Incidentally, an inherent problem with MART relates to the difficulty in the choice of a scheme for any testing task. This is because a higher scheme (larger mirror domains) does not necessarily guarantee efficient utilization of testing resources due to lack of diversity of mirror generated test cases. The culprit has been identified as the mapping functions used as substitutes to complex ART methods. In this paper, we present a new method for generating diversified mirror test cases by randomly displacing the mirror partitions upon which the mapping functions of MART operates. The result of simulations and experiments conducted shows remarkable improvement over MART's effectiveness and efficiency across MART schemes, especially where program failures are unrelated to one or more input parameters.","","978-1-7281-3927-2","10.1109/QRS.2019.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854699","Adaptive random testing;software testing;mirror adaptive random testing;test case diversity","Mirrors;Subspace constraints;Software;Power capacitors;Software testing;Software reliability","program testing;random processes;transforms","mapping functions;Mirror Adaptive random testing;overhead reduction strategy;adaptive random testing methods;MART;random border mirror transform;ART methods;software testing","","","","24","","3 Oct 2019","","","IEEE","IEEE Conferences"
"Contributions and Perspectives in Architectures of Software Testing Environments","E. Y. Nakagawa; J. C. Maldonado","Dept. of Comput. Syst., Univ. of Sao Paulo, Sao Carlos, Brazil; Dept. of Comput. Syst., Univ. of Sao Paulo, Sao Carlos, Brazil","2011 25th Brazilian Symposium on Software Engineering","3 Nov 2011","2011","","","66","71","Producing high quality software systems has been one of the most important software development concerns. In this perspective, Software Architecture and Software Testing are two important research areas that have contributed in that direction. The attention given to the software architecture has played a significant role in determining the success of software systems. Otherwise, software testing has been recognized as a fundamental activity for assuring the software quality; however, it is an expensive, error-prone, and time consuming activity. For this reason, a diversity of testing tools and environments has been developed; however, they have been almost always designed without an adequate attention to their evolution, maintenance, reuse, and mainly to their architectures. Thus, this paper presents our main contributions to systematize the development of testing tools and environments, aiming at improving their quality, reuse, and productivity. In particular, we have addressed architectures for software testing tools and environments and have also developed and made available testing tools. We also state perspectives of research in this area, including open research issues that must be treated, considering the unquestionable relevance of testing automation to the testing activity.","","978-1-4577-2187-8","10.1109/SBES.2011.42","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6065147","","Computer architecture;Software testing;Software;Software architecture;Context","program testing;software architecture;software quality;software tools","software testing environment architecture;high quality software systems;software development;software testing tools;testing automation;testing activity","","2","","48","","3 Nov 2011","","","IEEE","IEEE Conferences"
